x, y
0.9518627912595796, 7.458735780614114
0.9591160143980274, 9.614494526987096
1.0539507840233937, 10.916536191459079
0.8650277862103575, 12.288973692146424
1.0759605912856, 14.61371022869675
0.8204730470661851, 15.115243227974965
0.9602164660401088, 17.270536604735078
2.0418295531283492, 12.113970407354692
1.920909975156588, 14.540327691980883
2.124736697003302, 14.956125022356842
2.2036036887201, 16.408213657903556
1.8858140089584974, 16.259739913952927
2.0308219390252216, 17.191718967689805
2.0291569347813967, 25.409278104070307
