x, y
0.963768071747238, 7.71096345015946
0.862409241024734, 9.869181372906397
1.075934882245852, 10.919178062724312
0.8743592362981011, 11.958665357690881
1.0535382659051198, 13.906438887626308
0.8508335645825773, 15.17043624964804
0.9533084905574073, 16.986398675557442
2.032218864449317, 11.264892786495103
1.9123270586010996, 13.904837522051993
2.1026045271994853, 14.92063708469202
2.024871237371504, 17.011819487509868
2.035564100765715, 18.827771514941514
1.8866797386019534, 19.955524555254218
2.1823878034574555, 20.012612198130746
