x, y
0.9696714836514964, 9.06059813392032
0.829278393486818, 10.270861744470533
0.9645425545146207, 10.866562516908827
1.0868872462511219, 10.866562516908827
0.9575970876234079, 15.200305625431014
1.046441381025853, 16.53098937789647
0.8126330721472055, 16.079512929286036
1.7149783689480955, 15.145156570998463
1.8200350265051817, 13.63573984065983
1.9476975619266594, 14.403911509237519
2.0851070123601207, 15.335359118497403
2.0698627512277765, 19.532511646196863
1.939002786657658, 20.901277954060376
1.7960509464215484, 19.9502031816338
